x	y	a	r
3533	5003	1	0
3027	5003	0	0
3526	5003	1	0
3036	5003	1	0
2540	5003	1	0
2048	5003	3	0
2048	4519	3	0
2048	4019	3	0
2048	3531	4	0
2048	3531	3	0
2048	3036	1	0
1557	3036	2	0
1557	3539	1	0
1073	3539	4	0
1073	3539	3	0
1073	3040	2	0
1073	3541	4	0
1073	3541	1	0
580	3541	1	0
87	3541	3	0
87	3036	3	0
87	2554	2	0
87	3057	0	0
579	3057	4	0
579	3057	3	0
579	2560	1	0
68	2560	3	0
68	2055	0	0
564	2055	3	0
564	1561	0	0
1059	1561	3	0
1059	1070	4	0
1059	1070	0	0
1563	1070	1	300
1067	1070	1	0
561	1070	2	0
561	1569	0	0
1068	1569	0	0
1558	1569	1	0
1059	1569	2	0
1059	2057	2	0
1059	2547	3	0
1059	2045	2	0
1059	2540	3	0
1059	2040	4	0
1059	2040	0	0
1538	2040	0	0
2034	2040	3	0
2034	1546	0	0
2530	1546	0	300
3023	1546	0	300
3520	1546	2	0
3520	2049	3	300
3520	1545	0	0
4014	1545	1	0
3521	1545	1	0
3024	1545	0	300
3522	1545	4	0
3522	1545	2	0
3522	2041	2	300
3522	2538	3	0
3522	2032	4	300
3522	2032	3	300
3522	1544	3	0
3522	1051	2	0
3522	1547	4	0
3522	1547	3	0
3522	1041	1	0
3032	1041	0	0
3515	1041	2	0
3515	1532	0	0
4010	1532	2	0
4010	2020	4	0
4010	2020	4	0
4010	2020	3	0
4010	1516	1	0
3514	1516	3	0
3514	1018	1	0
3014	1018	3	0
3014	525	2	0
3014	1020	1	0
2517	1020	2	0
2517	1520	2	300
2517	2016	3	0
2517	1514	3	300
2517	1016	2	0
2517	1497	0	0
3000	1497	2	0
3000	2003	2	0
3000	2499	4	0
3000	2499	2	0
3000	3008	4	0
3000	3008	2	0
3000	3508	1	0
2508	3508	3	0
2508	3006	0	0
3010	3006	2	0
3010	3509	4	0
3010	3509	1	0
2516	3509	2	0
2516	4008	0	0
3006	4008	1	0
2486	4008	3	0
2486	3522	3	0
2486	3036	1	0
1993	3036	1	0
1511	3036	1	0
1026	3036	0	0
1525	3036	2	0
1525	3523	3	0
1525	3021	3	0
1525	2531	3	0
1525	2034	4	0
1525	2034	3	0
1525	1537	2	0
1525	2032	0	0
2010	2032	0	0
2491	2032	2	0
2491	2526	3	0
2491	2034	1	0
1995	2034	1	0
1483	2034	1	0
999	2034	1	0
497	2034	3	0
497	1537	0	0
1005	1537	2	0
1005	2029	3	0
1005	1521	2	0
1005	2018	3	0
1005	1525	2	0
1005	2021	4	0
1005	2021	0	0
1498	2021	4	0
1498	2021	2	0
1498	2521	4	0
1498	2521	2	0
1498	3022	3	0
1498	2526	3	0
1498	2032	0	0
1994	2032	0	0
2491	2032	0	0
2979	2032	3	0
2979	1532	0	300
3479	1532	3	300
3479	1034	3	0
3479	539	3	0
3479	48	2	0
3479	543	2	0
3479	1031	3	0
3479	527	3	0
3479	23	2	0
3479	519	3	0
3479	19	4	0
3479	19	4	0
3479	19	4	0
3479	19	2	0
3479	511	2	0
3479	1010	0	0
3973	1010	1	0
3488	1010	3	0
3488	528	1	0
2998	528	4	0
2998	528	4	0
2998	528	1	0
2507	528	1	0
2000	528	2	0
2000	1022	3	300
2000	519	2	0
2000	1015	1	300
1515	1015	3	300
1515	518	1	0
1013	518	2	300
1013	1012	3	0
1013	517	3	300
1013	9	1	0
510	9	2	0
510	492	0	0
1006	492	1	0
507	492	2	0
507	992	4	300
507	992	4	300
507	992	2	300
507	1495	0	0
994	1495	2	0
994	1995	1	0
507	1995	1	0
7	1995	2	0
7	2500	4	0
7	2500	3	0
7	2003	3	0
7	1493	4	0
7	1493	4	0
7	1493	2	0
7	1997	4	0
7	1997	4	0
7	1997	2	0
7	2507	3	0
7	2008	3	0
7	1516	0	0
492	1516	2	0
492	2011	0	0
987	2011	0	0
1470	2011	1	0
974	2011	4	0
974	2011	2	0
974	2510	0	0
1469	2510	1	0
975	2510	0	0
1478	2510	3	0
1478	2004	2	0
1478	2497	4	0
1478	2497	2	0
1478	2994	0	0
1977	2994	0	0
2486	2994	4	0
2486	2994	3	0
2486	2497	2	0
2486	2994	0	0
2982	2994	0	0
3478	2994	2	0
3478	3476	0	0
3980	3476	1	0
3478	3476	3	0
3478	2976	2	0
3478	3472	3	0
3478	2968	0	0
3966	2968	4	0
3966	2968	3	0
3966	2470	2	300
3966	2964	2	0
3966	3465	0	0
4458	3465	4	0
4458	3465	4	0
4458	3465	3	0
4458	2970	1	300
3972	2970	0	0
4484	2970	4	300
4484	2970	2	300
4484	3455	4	0
4484	3455	1	0
3983	3455	0	0
4479	3455	0	0
4975	3455	4	300
4975	3455	3	300
4975	2969	4	0
4975	2969	3	0
4975	2467	3	0
