x	y	a	r
2595	8567	0	0
3093	8567	3	0
3093	8068	0	0
3595	8068	1	0
3095	8068	4	0
3095	8068	3	0
3095	7571	2	0
3095	8070	4	0
3095	8070	4	0
3095	8070	1	0
2598	8070	3	0
2598	7570	3	0
2598	7078	2	0
2598	7582	1	0
2108	7582	1	0
1612	7582	3	0
1612	7085	0	0
2120	7085	1	0
1613	7085	2	0
1613	7581	0	0
2109	7581	4	0
2109	7581	4	0
2109	7581	3	0
2109	7076	1	0
1618	7076	2	0
1618	7566	2	0
1618	8048	3	0
1618	7551	4	0
1618	7551	3	0
1618	7048	1	0
1112	7048	2	0
1112	7537	4	0
1112	7537	1	0
621	7537	1	-300
116	7537	3	0
116	7046	0	0
621	7046	4	0
621	7046	3	0
621	6545	0	0
1113	6545	3	0
1113	6050	2	0
1113	6549	4	0
1113	6549	0	0
1619	6549	2	0
1619	7043	0	0
2127	7043	4	0
2127	7043	4	0
2127	7043	2	0
2127	7544	2	0
2127	8031	3	0
2127	7529	2	0
2127	8031	0	0
2606	8031	3	0
2606	7548	2	0
2606	8051	4	0
2606	8051	2	0
2606	8551	1	0
2106	8551	1	300
1617	8551	0	0
2111	8551	1	300
1617	8551	2	0
1617	9055	4	0
1617	9055	2	0
1617	9552	4	0
1617	9552	3	0
1617	9050	0	0
2117	9050	0	0
2622	9050	1	0
2129	9050	3	0
2129	8547	1	300
1644	8547	1	0
1141	8547	1	0
634	8547	0	0
1125	8547	1	0
632	8547	2	0
632	9036	2	0
632	9531	4	0
632	9531	3	0
632	9031	4	0
632	9031	2	0
632	9532	3	0
632	9036	4	0
632	9036	1	0
136	9036	0	300
637	9036	4	0
637	9036	1	0
149	9036	4	300
149	9036	3	300
149	8530	0	0
655	8530	4	0
655	8530	4	0
655	8530	3	0
655	8044	1	0
160	8044	4	-300
160	8044	3	-300
160	7539	0	0
659	7539	1	-300
158	7539	3	0
158	7043	0	0
660	7043	2	0
660	7536	0	-300
1159	7536	0	0
1666	7536	0	0
2162	7536	4	0
2162	7536	4	0
2162	7536	0	0
2654	7536	0	0
3154	7536	3	0
3154	7041	3	0
3154	6547	0	0
3660	6547	2	0
3660	7043	4	0
3660	7043	2	0
3660	7536	3	0
3660	7042	2	0
3660	7542	0	0
4161	7542	4	0
4161	7542	3	0
4161	7040	3	0
4161	6545	1	-300
3657	6545	0	0
4162	6545	4	-300
4162	6545	1	-300
3664	6545	2	0
3664	7034	4	0
3664	7034	0	0
4162	7034	3	0
4162	6538	3	-300
4162	6050	4	0
4162	6050	0	0
4667	6050	2	0
4667	6544	3	0
4667	6044	2	0
4667	6546	4	0
4667	6546	1	0
4175	6546	0	-300
4673	6546	3	0
4673	6033	1	0
4175	6033	4	0
4175	6033	0	0
4664	6033	4	0
4664	6033	0	0
5160	6033	2	0
5160	6525	2	0
5160	7020	0	0
5657	7020	4	0
5657	7020	4	0
5657	7020	4	0
5657	7020	2	0
5657	7518	4	0
5657	7518	0	0
6150	7518	2	0
6150	8024	0	0
6654	8024	4	0
6654	8024	3	0
6654	7534	3	0
6654	7027	3	0
6654	6540	1	0
6162	6540	0	0
6661	6540	3	0
6661	6036	3	0
6661	5534	4	0
6661	5534	1	0
6162	5534	3	0
6162	5026	1	0
5676	5026	1	0
5194	5026	0	0
5695	5026	3	0
5695	4526	1	0
5197	4526	2	0
5197	5021	2	0
5197	5529	0	0
5690	5529	2	0
5690	6033	2	0
5690	6532	2	0
5690	7030	0	0
6200	7030	3	0
6200	6542	3	0
6200	6037	2	0
6200	6525	1	0
5705	6525	1	0
5201	6525	4	0
5201	6525	4	0
5201	6525	4	0
5201	6525	1	0
4701	6525	3	0
4701	6039	0	0
5197	6039	4	0
5197	6039	4	0
5197	6039	1	0
4705	6039	1	0
4200	6039	4	0
4200	6039	0	0
4710	6039	1	0
4203	6039	3	0
4203	5550	3	0
4203	5058	0	0
4708	5058	4	0
4708	5058	2	0
4708	5555	4	-300
4708	5555	0	-300
5200	5555	2	0
5200	6044	2	0
5200	6556	3	0
5200	6056	0	0
5690	6056	2	0
5690	6546	4	0
5690	6546	1	0
5196	6546	1	0
4709	6546	2	0
4709	7043	2	0
4709	7541	1	0
4209	7541	1	0
3713	7541	0	0
4223	7541	3	0
4223	7050	1	0
3730	7050	4	0
3730	7050	2	0
3730	7550	0	0
4230	7550	3	0
4230	7047	2	0
4230	7532	1	0
3741	7532	2	0
3741	8026	4	0
3741	8026	2	0
3741	8519	2	300
3741	9021	3	0
3741	8527	2	300
3741	9022	1	0
3234	9022	2	0
3234	9514	4	0
3234	9514	1	0
2741	9514	3	0
2741	9026	4	0
2741	9026	0	0
3232	9026	1	0
2746	9026	2	0
2746	9530	0	0
3245	9530	0	0
3739	9530	1	300
3230	9530	4	0
3230	9530	0	0
3740	9530	0	300
4240	9530	0	0
4736	9530	0	0
5233	9530	1	0
4734	9530	1	0
4236	9530	1	0
3749	9530	3	300
3749	9049	1	0
3259	9049	4	0
3259	9049	3	0
3259	8551	3	0
3259	8042	2	0
3259	8529	2	0
3259	9030	4	0
3259	9030	1	0
2767	9030	3	0
2767	8544	2	0
2767	9043	2	0
2767	9543	3	0
2767	9034	3	0
2767	8536	3	0
2767	8029	4	0
2767	8029	1	0
2276	8029	3	0
2276	7536	0	0
2776	7536	2	0
2776	8038	3	0
2776	7540	4	0
2776	7540	2	0
2776	8043	2	0
2776	8547	1	0
2279	8547	1	300
1781	8547	3	0
1781	8046	3	0
1781	7547	3	0
1781	7060	1	0
1277	7060	1	0
791	7060	1	0
289	7060	3	0
289	6560	2	0
289	7060	2	0
289	7561	4	0
289	7561	2	0
289	8059	4	-300
289	8059	0	-300
790	8059	0	0
1297	8059	4	0
1297	8059	0	0
1788	8059	4	0
1788	8059	2	0
1788	8550	0	0
2274	8550	3	300
2274	8052	1	0
1769	8052	3	0
1769	7556	1	0
1273	7556	2	0
1273	8067	2	0
1273	8567	3	0
1273	8074	1	0
778	8074	0	0
1289	8074	3	0
1289	7573	2	0
1289	8074	3	0
1289	7580	1	0
803	7580	0	-300
1292	7580	3	0
1292	7079	3	0
1292	6580	3	0
1292	6085	3	0
1292	5598	1	0
798	5598	0	0
1290	5598	1	0
791	5598	3	0
791	5093	0	0
1286	5093	4	-300
1286	5093	2	-300
1286	5592	4	0
1286	5592	2	0
1286	6104	1	0
783	6104	4	0
783	6104	1	0
289	6104	3	0
289	5606	2	0
289	6104	2	0
289	6609	0	0
787	6609	1	0
296	6609	0	0
785	6609	2	0
785	7105	0	0
1277	7105	0	0
1771	7105	0	0
2267	7105	2	0
2267	7598	0	0
2776	7598	2	0
2776	8081	4	0
2776	8081	2	0
2776	8584	2	0
2776	9088	4	0
2776	9088	2	0
2776	9584	0	0
3270	9584	3	0
3270	9079	4	0
3270	9079	4	0
3270	9079	3	0
3270	8591	2	0
3270	9090	3	0
3270	8579	3	0
3270	8088	0	0
3760	8088	3	0
3760	7590	2	0
3760	8081	4	0
3760	8081	1	0
3264	8081	3	0
3264	7588	1	0
2775	7588	3	0
2775	7095	2	0
2775	7585	2	0
2775	8095	3	0
2775	7586	1	0
2280	7586	3	0
2280	7093	1	0
1789	7093	0	0
2279	7093	3	0
2279	6587	3	0
2279	6093	2	0
2279	6608	3	0
2279	6106	3	0
2279	5613	4	0
2279	5613	2	0
2279	6099	1	0
1780	6099	0	0
2275	6099	1	0
1767	6099	4	0
1767	6099	4	0
1767	6099	2	0
1767	6587	4	0
1767	6587	1	0
1274	6587	3	0
1274	6082	1	0
763	6082	3	0
763	5583	3	0
763	5088	0	0
1262	5088	2	-300
1262	5583	3	0
1262	5088	3	-300
1262	4592	0	0
1766	4592	4	-300
1766	4592	3	-300
1766	4089	1	0
1265	4089	4	0
1265	4089	4	0
1265	4089	3	0
1265	3591	1	0
778	3591	3	0
778	3103	3	0
778	2612	0	0
1285	2612	3	0
1285	2125	3	0
1285	1621	1	0
795	1621	0	0
1303	1621	3	0
1303	1123	4	0
1303	1123	3	0
1303	621	4	0
1303	621	3	0
1303	125	0	0
1798	125	2	0
1798	622	2	0
1798	1121	2	0
1798	1615	3	0
1798	1108	3	0
1798	599	2	0
1798	1092	0	0
2299	1092	2	0
2299	1595	0	0
2783	1595	1	0
2290	1595	3	0
2290	1104	3	0
2290	599	4	0
2290	599	0	0
2787	599	1	0
2284	599	4	0
2284	599	0	0
2780	599	2	0
2780	1104	3	0
2780	606	1	0
2284	606	4	0
2284	606	1	0
1792	606	4	0
1792	606	4	0
1792	606	4	0
1792	606	0	0
2281	606	2	0
2281	1104	4	0
2281	1104	3	0
2281	612	2	0
2281	1121	1	0
1784	1121	4	0
1784	1121	1	0
1297	1121	2	0
1297	1620	0	0
1781	1620	4	0
1781	1620	3	0
1781	1125	2	0
1781	1617	1	0
1301	1617	1	0
803	1617	0	0
1305	1617	3	0
1305	1126	1	0
806	1126	0	0
1319	1126	2	0
1319	1621	4	0
1319	1621	0	0
1822	1621	0	0
2321	1621	3	0
2321	1126	1	0
1830	1126	1	0
1326	1126	1	0
823	1126	0	0
1323	1126	2	0
1323	1626	3	0
1323	1125	2	0
1323	1629	2	0
1323	2137	1	0
819	2137	1	0
323	2137	3	-300
323	1645	4	0
323	1645	3	0
323	1146	0	0
823	1146	0	0
1324	1146	2	0
1324	1651	4	0
1324	1651	0	0
1821	1651	0	0
2323	1651	1	0
1833	1651	0	0
2336	1651	3	0
2336	1153	3	0
2336	651	1	0
1831	651	1	0
1338	651	1	0
836	651	0	0
1340	651	1	0
832	651	4	0
832	651	0	0
1321	651	3	0
1321	154	2	0
1321	656	0	0
1820	656	1	0
1328	656	2	0
1328	1150	3	0
1328	657	2	0
1328	1151	1	0
836	1151	1	0
337	1151	3	0
337	652	2	0
337	1156	0	0
835	1156	1	0
344	1156	4	0
344	1156	4	0
344	1156	3	0
344	659	0	0
843	659	3	0
843	157	0	0
1339	157	1	0
836	157	1	0
338	157	4	300
338	157	0	300
834	157	0	0
1332	157	1	0
829	157	0	0
1321	157	4	0
1321	157	0	0
1814	157	0	0
2312	157	0	300
2816	157	4	-300
2816	157	2	-300
2816	652	0	0
3307	652	3	0
3307	152	0	0
3809	152	4	0
3809	152	0	0
4312	152	4	0
4312	152	1	0
3816	152	1	0
3324	152	2	0
3324	650	3	0
3324	163	0	0
3817	163	0	0
4322	163	2	0
4322	656	4	0
4322	656	1	0
3843	656	3	-300
3843	166	4	0
3843	166	0	0
4349	166	2	0
4349	677	2	0
4349	1176	0	-300
4860	1176	2	-300
4860	1675	2	0
4860	2173	3	0
4860	1678	1	0
4360	1678	2	0
4360	2167	2	0
4360	2666	3	300
4360	2171	2	0
4360	2680	4	300
4360	2680	1	300
3867	2680	0	0
4366	2680	4	300
4366	2680	2	300
4366	3161	3	0
4366	2658	1	300
3860	2658	2	0
3860	3154	1	300
3348	3154	1	0
2859	3154	4	0
2859	3154	3	0
2859	2646	1	0
2364	2646	2	0
2364	3138	1	0
1867	3138	2	0
1867	3618	4	0
1867	3618	4	0
1867	3618	3	0
1867	3116	4	0
1867	3116	3	0
1867	2622	4	0
1867	2622	0	0
2374	2622	4	0
2374	2622	1	0
1876	2622	2	0
1876	3112	1	0
1372	3112	2	0
1372	3608	1	0
877	3608	4	0
877	3608	4	0
877	3608	4	0
877	3608	2	0
877	4112	4	0
877	4112	2	0
877	4595	4	0
877	4595	2	0
877	5095	2	0
877	5590	3	0
877	5092	1	0
382	5092	3	300
382	4604	4	0
382	4604	2	0
382	5101	0	300
889	5101	2	0
889	5604	1	0
390	5604	4	0
390	5604	0	0
878	5604	4	0
878	5604	4	0
878	5604	3	0
878	5107	0	0
1375	5107	4	-300
1375	5107	4	-300
1375	5107	2	-300
1375	5598	1	0
874	5598	2	0
874	6089	2	0
874	6592	2	0
874	7087	1	0
386	7087	2	0
386	7587	4	0
386	7587	3	0
386	7086	3	0
386	6589	4	0
386	6589	2	0
386	7082	4	0
386	7082	4	0
386	7082	2	0
386	7571	4	0
386	7571	0	0
881	7571	2	-300
881	8075	4	0
881	8075	4	0
881	8075	1	0
379	8075	3	-300
379	7574	4	0
379	7574	2	0
379	8066	2	-300
379	8560	2	0
379	9059	0	300
881	9059	1	0
372	9059	4	300
372	9059	4	300
372	9059	0	300
870	9059	3	0
870	8569	1	0
374	8569	4	0
374	8569	3	0
374	8078	0	-300
873	8078	4	0
873	8078	3	0
873	7583	3	-300
873	7081	4	0
873	7081	4	0
873	7081	4	0
873	7081	4	0
873	7081	3	0
873	6602	1	0
372	6602	3	0
372	6106	4	0
372	6106	4	0
372	6106	3	0
372	5602	0	0
875	5602	4	0
875	5602	1	0
381	5602	0	0
875	5602	3	0
875	5103	4	0
875	5103	3	0
875	4599	4	0
875	4599	2	0
875	5104	3	0
875	4611	2	0
875	5113	2	0
875	5612	1	0
377	5612	3	0
377	5122	4	300
377	5122	4	300
377	5122	2	300
377	5627	2	0
377	6137	3	0
377	5639	2	0
377	6134	3	0
377	5632	3	0
377	5141	0	300
872	5141	0	0
1374	5141	0	-300
1867	5141	3	0
1867	4636	2	-300
1867	5137	2	0
1867	5631	3	0
1867	5131	1	0
1369	5131	2	-300
1369	5613	2	0
1369	6095	0	0
1873	6095	2	0
1873	6590	0	0
2364	6590	4	0
2364	6590	2	0
2364	7073	0	0
2858	7073	1	0
2367	7073	1	0
1860	7073	4	0
1860	7073	0	0
2354	7073	4	0
2354	7073	2	0
2354	7571	3	0
2354	7073	1	0
1849	7073	4	0
1849	7073	2	0
1849	7559	2	0
1849	8043	3	0
1849	7539	0	0
2342	7539	0	0
2832	7539	2	0
2832	8046	2	0
2832	8535	3	0
2832	8038	4	0
2832	8038	1	0
2342	8038	4	0
2342	8038	2	0
2342	8520	3	300
2342	8031	0	0
2860	8031	3	0
2860	7529	0	0
3352	7529	2	0
3352	8027	4	0
3352	8027	1	0
2856	8027	0	0
3358	8027	3	0
3358	7531	0	0
3847	7531	4	0
3847	7531	3	0
