x	y	a	r
2716	2398	4	0
2716	2398	4	0
2716	2398	3	0
2716	1887	4	0
2716	1887	1	0
2215	1887	2	0
2215	2386	1	0
1708	2386	0	0
2198	2386	1	0
1702	2386	4	0
1702	2386	1	0
1209	2386	3	0
1209	1887	4	0
1209	1887	4	0
1209	1887	0	0
1704	1887	4	0
1704	1887	3	0
1704	1392	1	0
1205	1392	4	-600
1205	1392	4	-600
1205	1392	0	-600
1691	1392	3	0
1691	897	3	0
1691	408	0	0
2200	408	0	-500
2706	408	4	0
2706	408	2	0
2706	895	2	300
2706	1391	2	300
2706	1872	0	0
3197	1872	4	0
3197	1872	4	0
3197	1872	3	0
3197	1376	0	0
3701	1376	3	0
3701	883	3	0
3701	389	0	0
4199	389	2	-600
4199	876	3	0
4199	376	0	-600
4688	376	0	0
5181	376	1	300
4681	376	0	0
5178	376	1	300
4677	376	2	0
4677	877	2	0
4677	1366	4	0
4677	1366	4	0
4677	1366	4	0
4677	1366	2	0
4677	1863	2	0
4677	2369	1	0
4171	2369	4	0
4171	2369	1	0
3672	2369	1	0
3176	2369	2	0
3176	2868	3	0
3176	2374	2	0
3176	2876	0	0
3673	2876	4	0
3673	2876	2	0
3673	3384	4	100
3673	3384	1	100
3165	3384	1	0
2663	3384	1	0
2167	3384	0	0
2660	3384	1	0
2167	3384	1	0
1665	3384	1	0
1172	3384	2	0
1172	3891	0	-600
1678	3891	3	0
1678	3381	2	0
1678	3885	2	0
1678	4388	3	0
1678	3883	4	0
1678	3883	1	0
1186	3883	3	-600
1186	3393	4	0
1186	3393	0	0
1691	3393	4	0
1691	3393	3	0
1691	2910	1	0
1184	2910	3	0
1184	2400	2	0
1184	2907	3	0
1184	2406	0	0
1679	2406	1	0
1177	2406	2	0
1177	2910	4	0
1177	2910	2	0
1177	3419	0	0
1670	3419	2	0
1670	3908	0	0
2173	3908	3	600
2173	3410	4	0
2173	3410	4	0
2173	3410	4	0
2173	3410	0	0
2655	3410	4	0
2655	3410	1	0
2168	3410	4	0
2168	3410	3	0
2168	2907	2	0
2168	3405	3	0
2168	2908	0	0
2653	2908	1	0
2161	2908	4	0
2161	2908	4	0
2161	2908	0	0
2656	2908	3	0
2656	2413	2	0
2656	2906	3	0
2656	2422	1	0
2152	2422	3	0
2152	1934	2	0
2152	2431	1	0
1648	2431	3	0
1648	1925	0	0
2150	1925	2	0
2150	2420	4	0
2150	2420	0	0
2651	2420	2	0
2651	2919	3	0
2651	2421	0	0
3149	2421	4	0
3149	2421	4	0
3149	2421	2	0
3149	2916	2	0
3149	3425	0	0
3650	3425	3	100
3650	2930	0	0
4165	2930	2	-300
4165	3420	1	0
3686	3420	3	100
3686	2921	4	0
3686	2921	3	0
3686	2431	4	0
3686	2431	3	0
3686	1937	2	0
3686	2426	3	0
3686	1934	0	0
4179	1934	3	0
4179	1438	0	0
4677	1438	0	0
5181	1438	3	0
5181	941	0	500
5689	941	0	0
6188	941	1	0
5683	941	3	0
