Q	a	r
q37	1	0
q37	3	0
q37	2	0
q37	2	0
q37	2	0
q37	1	0
q37	4	0
q37	4	0
q37	0	0
q37	4	0
q37	4	0
